DateTime, Temp[F], RH[%]
2025/02/01 00:00, 79.3634033203125, 61.077972412109375
2025/02/01 00:15, 79.35923767089844, 61.25212097167969
2025/02/01 00:30, 79.45094299316406, 61.35282897949219
2025/02/01 00:45, 79.44261169433594, 61.04859924316406
2025/02/01 01:00, 79.44677734375, 60.82410430908203
2025/02/01 01:15, 79.49263000488281, 60.677223205566406
2025/02/01 01:30, 79.334228515625, 60.765350341796875
2025/02/01 01:45, 79.32171630859375, 60.597503662109375
2025/02/01 02:00, 79.27169799804688, 60.88494110107422
2025/02/01 02:15, 79.392578125, 60.59539794921875
2025/02/01 02:30, 79.43426513671875, 60.593299865722656
2025/02/01 02:45, 79.505126953125, 60.81990051269531
2025/02/01 03:00, 79.61767578125, 60.73387908935547
2025/02/01 03:15, 79.68853759765625, 60.43804168701172
2025/02/01 03:30, 79.67604064941406, 60.486297607421875
2025/02/01 03:45, 79.65936279296875, 60.40447235107422
2025/02/01 04:00, 79.65936279296875, 60.274383544921875
2025/02/01 04:15, 79.75523376464844, 60.200950622558594
2025/02/01 04:30, 79.67185974121094, 60.23662567138672
2025/02/01 04:45, 79.66354370117188, 60.18836212158203
2025/02/01 05:00, 79.67604064941406, 60.234519958496094
2025/02/01 05:15, 79.65936279296875, 59.888328552246094
2025/02/01 05:30, 79.63851928710938, 59.619773864746094
2025/02/01 05:45, 79.62184143066406, 59.726776123046875
2025/02/01 06:00, 79.69688415527344, 59.535850524902344
2025/02/01 06:15, 79.75941467285156, 59.55473327636719
2025/02/01 06:30, 79.80943298339844, 59.55052947998047
2025/02/01 06:45, 79.7010498046875, 59.6512451171875
2025/02/01 07:00, 79.40925598144531, 59.898826599121094
2025/02/01 07:15, 79.11329650878906, 59.79601287841797
2025/02/01 07:30, 78.70062255859375, 59.7855224609375
2025/02/01 07:45, 78.41717529296875, 60.033103942871094
2025/02/01 08:00, 78.33796691894531, 60.614280700683594
2025/02/01 08:15, 78.40049743652344, 60.26179504394531
2025/02/01 08:30, 78.33796691894531, 61.061195373535156
2025/02/01 08:45, 78.41717529296875, 62.496315002441406
2025/02/01 09:00, 78.54640197753906, 63.91883850097656
2025/02/01 09:15, 78.87152099609375, 66.01277923583984
2025/02/01 09:30, 79.4176025390625, 67.32621002197266
2025/02/01 09:45, 79.83860778808594, 67.7919921875
2025/02/01 10:00, 80.28878784179688, 68.26407623291016
2025/02/01 10:15, 81.05996704101562, 67.92208099365234
2025/02/01 10:30, 81.76025390625, 67.8612289428711
2025/02/01 10:45, 82.43971252441406, 67.84445190429688
2025/02/01 11:00, 82.9149169921875, 67.81087493896484
2025/02/01 11:15, 83.43597412109375, 67.99551391601562
2025/02/01 11:30, 83.71942138671875, 68.08992767333984
2025/02/01 11:45, 84.14877319335938, 68.25778198242188
2025/02/01 12:00, 84.49058532714844, 68.3857650756836
2025/02/01 12:15, 84.70735168457031, 68.37318420410156
2025/02/01 12:30, 84.81573486328125, 68.70677947998047
2025/02/01 12:45, 85.01580810546875, 68.54312133789062
2025/02/01 13:00, 85.13668823242188, 68.6270523071289
2025/02/01 13:15, 85.24507141113281, 68.36898040771484
2025/02/01 13:30, 85.3951416015625, 68.03327941894531
2025/02/01 13:45, 85.4493408203125, 67.70597076416016
2025/02/01 14:00, 85.47016906738281, 67.4101333618164
2025/02/01 14:15, 84.73652648925781, 66.9002914428711
2025/02/01 14:30, 84.38638305664062, 67.27584838867188
